"ID","Wave","TotalSpending","InternationalSpend","DomesticSpend","Female","Age","HomeState","HomeRegion","BookingTime","DeviceTypeMobileTablet","Windows/Android","PromotionsUsed","EaseOfUse","UsageDuration","BookingCount","AvailableFlights","Satisfaction","NetPromoterScore","TotalSatisfaction","WebsiteReturned","WebsiteReviewed","ReviewSentiment","ReviewMentionsWebsite"
1734,5,1684,1317,367,1,-99,"NA","NA","6:00 PM - 12:00 AM",0,1,0,2,132,1,4,10,9,19,1,0,99,99
216,1,704,0,704,1,25,"VIC","Remote","12:00 AM - 6:00 AM",1,1,0,1,54,1,3,5,5,10,0,0,99,99
19,1,3387,2250,1137,0,58,"NSW","Urban","12:00 AM - 6:00 AM",1,0,0,1,60,4,3,4,5,9,0,0,99,99
1542,4,3001,1601,1400,0,40,"NSW","Regional","6:00 AM - 12:00 PM",0,1,1,3,162,2,3,3,5,8,0,0,99,99
1775,5,245,0,245,1,38,"NSW","Urban","6:00 PM - 12:00 AM",1,1,0,3,114,1,2,8,7,15,0,0,99,99
744,2,3919,1880,2039,0,59,"VIC","Urban","6:00 PM - 12:00 AM",0,0,1,3,126,2,3,5,7,12,0,0,99,99
1755,5,4229,1953,2276,0,58,"SA","Urban","6:00 PM - 12:00 AM",1,0,0,2,54,1,4,6,10,16,1,0,99,99
1268,4,214,0,214,1,44,"QLD","Urban","6:00 AM - 12:00 PM",0,1,0,1,96,1,4,10,8,18,0,0,99,99
1287,4,308,0,308,1,22,"ACT","Urban","6:00 AM - 12:00 PM",1,1,0,3,162,1,1,4,3,7,0,0,99,99
1719,5,2055,1843,212,1,40,"ACT","Urban","6:00 PM - 12:00 AM",1,1,1,3,60,1,3,7,6,13,0,0,99,99
1893,5,2005,1558,447,0,38,"NSW","Regional","6:00 PM - 12:00 AM",0,0,0,1,102,1,3,10,10,20,1,0,99,99
1423,4,3445,1937,1508,0,54,"QLD","Regional","6:00 AM - 12:00 PM",0,0,0,3,150,3,2,5,4,9,0,0,99,99
1500,4,769,0,769,1,26,"VIC","Urban","6:00 AM - 12:00 PM",1,1,1,1,96,1,3,6,6,12,0,0,99,99
1399,4,3516,1929,1587,1,47,"QLD","Urban","6:00 AM - 12:00 PM",0,1,0,3,78,2,2,6,3,9,0,0,99,99
1209,4,190,0,190,1,99,"NA","NA","6:00 AM - 12:00 PM",0,1,1,3,108,1,2,6,5,11,0,0,99,99
588,2,1082,0,1082,1,35,"WA","Urban","6:00 PM - 12:00 AM",1,1,1,3,174,2,2,0,0,0,0,0,99,99
1065,3,1836,1600,236,1,50,"VIC","Urban","6:00 AM - 12:00 PM",0,0,0,1,126,1,2,7,9,16,0,0,99,99
455,2,490,0,490,1,26,"ACT","Urban","6:00 PM - 12:00 AM",1,1,0,1,180,2,4,3,3,6,0,1,1,1
1384,4,1697,1507,190,1,29,"VIC","Urban","6:00 AM - 12:00 PM",1,1,1,3,102,2,3,8,8,16,0,0,99,99
540,2,244,0,244,0,50,"NT","Urban","6:00 PM - 12:00 AM",0,1,0,2,180,1,2,0,0,0,0,0,99,99
994,3,338,0,338,1,24,"VIC","Regional","6:00 AM - 12:00 PM",1,1,0,3,108,1,2,10,10,20,1,1,5,0
1984,5,2822,1487,1335,1,36,"NSW","Urban","6:00 PM - 12:00 AM",0,1,0,3,138,2,2,10,7,17,1,0,99,99
1400,4,188,0,188,0,42,"NSW","Urban","6:00 AM - 12:00 PM",1,0,0,2,108,1,5,8,5,13,0,0,99,99
888,3,1373,1137,236,1,21,"WA","Urban","6:00 AM - 12:00 PM",1,1,0,3,48,1,3,3,1,4,0,0,99,99
352,1,3223,2019,1204,0,59,"VIC","Remote","6:00 PM - 12:00 AM",0,0,1,1,138,1,3,6,7,13,0,0,99,99
986,3,654,0,654,1,43,"QLD","Regional","6:00 AM - 12:00 PM",1,1,0,3,60,1,2,5,5,10,1,1,3,1
114,1,454,0,454,1,24,"VIC","Urban","12:00 PM - 6:00 PM",1,1,0,3,132,1,3,8,3,11,0,0,99,99
